0.527984,0.006012,0.124124,0.000000,0.019231,0.022727,1.000000
0.072825,0.014028,0.014640,0.000000,0.153846,0.113636,0.000000
0.039110,0.060621,0.124124,0.250000,0.019231,0.215909,2.000000
0.039110,0.060621,0.249249,0.250000,0.019231,0.215909,3.000000
0.039110,0.060621,0.249249,0.500000,0.019231,0.215909,3.000000
0.049225,0.006012,0.014640,0.000000,0.057692,0.056818,0.000000
0.059339,0.006012,0.030280,0.000000,0.057692,0.056818,0.000000
0.059339,0.029309,0.061562,0.000000,0.057692,0.136364,1.000000
0.059339,0.060621,0.061562,0.031250,0.057692,0.107955,1.000000
0.039110,0.060621,0.124124,0.031250,0.057692,0.136364,2.000000
0.039110,0.091934,0.124124,0.031250,0.057692,0.272727,2.000000
0.106541,0.006012,0.030280,0.000000,0.057692,0.136364,0.000000
0.190829,0.022044,0.045921,0.000000,0.115385,0.136364,0.000000
0.190829,0.022044,0.045921,0.023438,0.115385,0.136364,0.000000
0.190829,0.022044,0.186687,0.023438,0.115385,0.136364,2.000000
0.190829,0.022044,0.069382,0.000000,0.019231,0.136364,0.000000
0.190829,0.010020,0.186687,0.023438,0.019231,0.136364,2.000000
0.190829,0.004008,0.011011,0.023438,0.115385,0.136364,0.000000
0.109912,0.022044,0.186687,0.023438,0.019231,0.176136,2.000000
0.211059,0.029309,0.045921,0.000000,0.038462,0.022727,0.000000
0.190829,0.029309,0.061562,0.031250,0.057692,0.363636,1.000000
0.190829,0.029309,0.249249,0.031250,0.038462,0.636364,2.000000
0.211059,0.029309,0.030280,0.000000,0.019231,0.011364,0.000000
0.211059,0.029309,0.061562,0.000000,0.057692,0.034091,0.000000
0.082940,0.060621,0.061562,0.000000,0.057692,0.034091,1.000000
0.082940,0.060621,0.061562,0.000000,0.076923,0.045455,1.000000
0.082940,0.060621,0.061562,0.031250,0.019231,0.113636,1.000000
0.082940,0.060621,0.499499,0.125000,0.019231,0.113636,3.000000
0.082940,0.060621,0.124124,0.125000,0.019231,0.306818,2.000000
0.082940,0.060621,0.499499,0.125000,0.019231,0.306818,3.000000
0.082940,0.060621,0.499499,0.125000,0.019231,0.306818,3.000000
0.082940,0.060621,0.061562,0.031250,0.019231,0.113636,1.000000
0.026972,0.123246,0.249249,0.003906,0.115385,0.068182,2.000000
0.026972,0.123246,0.374374,0.250000,0.230769,0.090909,3.000000
0.006069,0.498998,0.499499,0.250000,0.307692,0.136364,3.000000
0.006069,0.498998,0.499499,0.250000,0.153846,0.136364,3.000000
0.006069,0.248497,0.499499,0.000000,0.153846,0.136364,3.000000
0.006069,0.248497,0.249249,0.000000,0.153846,0.090909,3.000000
0.312205,0.001002,0.007007,0.000000,0.019231,0.005682,0.000000
0.125421,0.029309,0.030280,0.000000,0.019231,0.028409,0.000000
0.066082,0.014028,0.092843,0.062500,0.019231,0.034091,1.000000
0.730276,0.014028,0.022460,0.000000,0.019231,0.005682,0.000000
0.730276,0.022044,0.030280,0.000000,0.019231,0.005682,0.000000
0.393122,0.022044,0.030280,0.000000,0.019231,0.005682,0.000000
0.258260,0.060621,0.061562,0.000000,0.019231,0.005682,1.000000
0.258260,0.123246,0.124124,0.000000,0.019231,0.005682,2.000000
0.595415,0.029309,0.014640,0.000000,0.019231,0.011364,0.000000
0.595415,0.014028,0.014640,0.000000,0.019231,0.011364,0.000000
0.595415,0.029309,0.061562,0.015625,0.019231,0.011364,0.000000
0.595415,0.029309,0.061562,0.031250,0.019231,0.011364,1.000000
0.595415,0.060621,0.061562,0.000000,0.057692,0.034091,1.000000
0.140256,0.060621,0.061562,0.031250,0.057692,0.034091,1.000000
0.140256,0.060621,0.061562,0.031250,0.057692,0.034091,1.000000
0.109912,0.060621,0.124124,0.031250,0.019231,0.034091,1.000000
0.113284,0.060621,0.249249,0.062500,0.019231,0.034091,2.000000
0.109912,0.060621,0.249249,0.062500,0.019231,0.034091,2.000000
0.140256,0.029309,0.061562,0.007813,0.057692,0.034091,0.000000
0.005394,0.060621,0.186687,0.031250,0.019231,0.022727,2.000000
0.005394,0.060621,0.186687,0.062500,0.057692,0.028409,2.000000
0.000000,0.123246,0.249249,0.031250,0.115385,0.068182,3.000000
0.000000,0.123246,0.249249,0.125000,0.115385,0.068182,3.000000
1.000000,0.022044,0.014640,0.000000,0.000000,0.000000,0.000000
1.000000,0.022044,0.030280,0.000000,0.000000,0.000000,0.000000
0.527984,0.022044,0.030280,0.000000,0.000000,0.000000,0.000000
0.022252,0.060621,0.061562,0.000000,0.057692,0.034091,1.000000
0.022252,0.060621,0.124124,0.031250,0.057692,0.034091,1.000000
0.022252,0.060621,0.124124,0.031250,0.019231,0.034091,1.000000
0.022252,0.060621,0.249249,0.093750,0.019231,0.034091,2.000000
0.022252,0.060621,0.249249,0.093750,0.019231,0.034091,2.000000
0.022252,0.248497,0.249249,0.187500,0.019231,0.056818,3.000000
0.055968,0.029309,0.124124,0.000000,0.038462,0.034091,1.000000
0.055968,0.029309,0.124124,0.093750,0.038462,0.034091,2.000000
0.055968,0.029309,0.124124,0.093750,0.057692,0.034091,2.000000
0.022252,0.060621,0.249249,0.046875,0.057692,0.090909,2.000000
0.022252,0.060621,0.249249,0.093750,0.115385,0.090909,2.000000
0.022252,0.060621,0.249249,0.093750,0.115385,0.090909,2.000000
0.089683,0.014028,0.061562,0.000000,0.153846,0.727273,1.000000
0.066082,0.060621,0.124124,0.062500,0.019231,0.017045,2.000000
0.066082,0.060621,0.061562,0.007813,0.019231,0.028409,1.000000
0.050573,0.060621,0.124124,0.125000,0.019231,0.034091,2.000000
0.050573,0.060621,0.124124,0.125000,0.019231,0.034091,2.000000
0.050573,0.060621,0.124124,0.015625,0.019231,0.034091,1.000000
0.039110,0.123246,0.249249,0.062500,0.019231,0.034091,2.000000
0.028995,0.123246,0.249249,0.125000,0.019231,0.034091,2.000000
0.028995,0.060621,0.249249,0.250000,0.096154,0.045455,3.000000
0.028995,0.123246,0.249249,0.250000,0.096154,0.045455,3.000000
0.022252,0.123246,0.249249,0.250000,0.096154,0.056818,3.000000
0.037087,0.123246,0.249249,0.250000,0.153846,0.090909,3.000000
0.037087,0.060621,0.124124,0.062500,0.115385,0.045455,2.000000
0.015509,0.248497,0.249249,0.125000,0.153846,0.090909,3.000000
0.015509,0.248497,0.499499,0.250000,0.153846,0.136364,3.000000
0.012138,0.248497,0.499499,0.250000,0.153846,0.136364,3.000000
0.014160,0.498998,0.499499,0.500000,0.307692,0.181818,3.000000
0.020904,0.123246,0.374374,0.125000,0.153846,0.136364,3.000000
0.014160,0.248497,0.499499,0.250000,0.153846,0.136364,3.000000
0.008766,0.498998,0.499499,1.000000,0.307692,0.136364,3.000000
0.064059,0.029309,0.014640,0.000000,0.019231,0.022727,0.000000
0.045179,0.029309,0.030280,0.000000,0.019231,0.034091,0.000000
0.026298,0.029309,0.061562,0.000000,0.019231,0.034091,0.000000
0.026298,0.060621,0.092843,0.000000,0.019231,0.045455,1.000000
0.026298,0.060621,0.124124,0.000000,0.019231,0.045455,1.000000
0.026298,0.123246,0.124124,0.000000,0.019231,0.045455,2.000000
0.026298,0.123246,0.186687,0.000000,0.019231,0.045455,2.000000
0.026298,0.123246,0.249249,0.000000,0.019231,0.045455,2.000000
0.014160,0.123246,0.124124,0.125000,0.307692,0.181818,2.000000
0.014160,0.123246,0.124124,0.125000,0.307692,0.181818,2.000000
0.014160,0.248497,0.249249,0.250000,0.076923,0.045455,3.000000
0.014160,0.248497,0.374374,0.625000,0.076923,0.045455,3.000000
0.014160,0.123246,0.249249,0.500000,0.307692,0.181818,3.000000
0.123399,0.029309,0.030280,0.000000,0.019231,0.011364,0.000000
0.123399,0.029309,0.061562,0.000000,0.019231,0.022727,0.000000
0.123399,0.060621,0.124124,0.250000,0.019231,0.028409,2.000000
0.157114,0.014028,0.061562,0.000000,0.019231,0.039773,0.000000
0.157114,0.014028,0.061562,0.000000,0.076923,0.039773,0.000000
0.157114,0.029309,0.249249,0.003906,0.019231,0.045455,2.000000
0.096426,0.014028,0.061562,0.007813,0.019231,0.028409,0.000000
0.096426,0.014028,0.030280,0.007813,0.057692,0.045455,0.000000
0.096426,0.029309,0.061562,0.031250,0.019231,0.079545,1.000000
0.096426,0.029309,0.124124,0.062500,0.019231,0.079545,1.000000
0.096426,0.060621,0.124124,0.125000,0.019231,0.073864,2.000000
0.150371,0.014028,0.014640,0.031250,0.019231,0.017045,0.000000
0.150371,0.014028,0.030280,0.031250,0.019231,0.028409,0.000000
0.059339,0.060621,0.061562,0.031250,0.057692,0.045455,1.000000
0.059339,0.060621,0.092843,0.062500,0.115385,0.090909,1.000000
0.059339,0.060621,0.124124,0.062500,0.076923,0.079545,2.000000
0.023601,0.123246,0.249249,0.125000,0.076923,0.068182,2.000000
0.035738,0.123246,0.186687,0.031250,0.115385,0.045455,2.000000
0.028321,0.123246,0.186687,0.125000,0.115385,0.068182,2.000000
0.028321,0.248497,0.249249,0.250000,0.230769,0.136364,3.000000
0.006069,0.248497,0.374374,0.125000,0.153846,0.090909,3.000000
0.006069,0.248497,0.499499,0.250000,0.230769,0.090909,3.000000
0.006069,0.248497,0.499499,0.500000,0.461538,0.181818,3.000000
0.066757,0.060621,0.124124,0.125000,0.096154,0.159091,2.000000
0.022252,0.060621,0.499499,0.093750,0.115385,0.147727,3.000000
0.022252,0.060621,0.499499,0.187500,0.500000,0.295455,3.000000
0.022252,0.060621,0.499499,0.437500,1.000000,0.590909,3.000000
0.022252,0.123246,0.499499,0.437500,1.000000,0.590909,3.000000
0.008766,0.248497,1.000000,0.375000,0.230769,1.000000,3.000000
0.008766,0.248497,1.000000,0.500000,0.230769,1.000000,3.000000
0.109912,0.006200,0.061562,0.000000,0.019231,0.017045,0.000000
0.109912,0.014028,0.061562,0.000000,0.019231,0.017045,0.000000
0.109912,0.006200,0.061562,0.000000,0.019231,0.017045,0.000000
0.109912,0.014028,0.061562,0.000000,0.019231,0.017045,0.000000
0.072151,0.029309,0.124124,0.000000,0.019231,0.045455,1.000000
0.054619,0.029309,0.124124,0.125000,0.038462,0.045455,2.000000
0.072825,0.060621,0.124124,0.000000,0.038462,0.079545,1.000000
0.312205,0.014028,0.124124,0.125000,0.000000,0.000000,2.000000
0.312205,0.029309,0.061562,0.000000,0.000000,0.000000,0.000000
