0.142857,0.500000,0.692308,0.142857,1.000000
0.071429,0.142857,0.923077,0.428571,1.000000
0.142857,0.071429,0.384615,0.071429,1.000000
0.857143,0.571429,0.538462,0.428571,3.000000
0.500000,0.857143,0.461538,0.285714,3.000000
0.142857,1.000000,0.153846,0.642857,2.000000
0.500000,0.714286,0.615385,0.928571,3.000000
0.928571,0.642857,0.153846,0.571429,3.000000
0.071429,0.142857,0.923077,0.428571,3.000000
0.142857,0.071429,0.384615,0.071429,1.000000
1.000000,0.000000,0.461538,0.000000,1.000000
0.000000,0.357143,0.538462,0.142857,1.000000
0.357143,0.500000,0.230769,0.857143,2.000000
1.000000,0.785714,1.000000,1.000000,4.000000
0.928571,0.428571,0.384615,0.000000,3.000000
0.857143,0.428571,0.307692,0.714286,2.000000
0.357143,0.928571,0.000000,0.785714,3.000000
0.000000,0.357143,0.538462,0.142857,1.000000
1.000000,0.785714,1.000000,1.000000,4.000000
0.714286,0.214286,0.461538,1.000000,2.000000
0.571429,0.857143,0.461538,0.071429,2.000000
0.714286,0.500000,0.076923,0.428571,3.000000
0.071429,0.142857,0.923077,0.285714,1.000000
0.928571,0.642857,0.153846,0.571429,3.000000
0.857143,0.428571,0.307692,0.714286,3.000000
0.642857,0.214286,0.769231,0.357143,2.000000
0.642857,0.142857,0.538462,0.714286,2.000000
0.571429,0.857143,0.461538,0.071429,3.000000
0.714286,0.214286,0.461538,1.000000,1.000000
0.142857,1.000000,0.153846,0.642857,1.000000
0.000000,0.357143,0.538462,0.142857,3.000000
0.500000,0.714286,0.615385,0.928571,2.000000
0.928571,0.642857,0.153846,0.571429,3.000000
0.714286,0.142857,1.000000,0.285714,1.000000
0.642857,0.571429,0.384615,0.142857,2.000000
0.214286,0.142857,0.000000,1.000000,1.000000
0.214286,0.142857,0.000000,1.000000,1.000000
0.142857,0.500000,0.692308,0.142857,1.000000
0.857143,0.571429,0.538462,0.428571,3.000000
0.928571,0.642857,0.153846,0.571429,3.000000
0.500000,0.857143,0.461538,0.285714,2.000000
0.214286,0.428571,0.153846,0.857143,2.000000
0.571429,0.428571,0.307692,0.357143,2.000000
0.071429,0.142857,0.923077,0.428571,1.000000
0.142857,0.500000,0.692308,0.142857,2.000000
0.571429,0.357143,0.769231,0.142857,2.000000
0.928571,0.214286,0.461538,0.428571,1.000000
0.214286,0.428571,0.153846,0.857143,1.000000
0.857143,0.642857,0.769231,0.428571,3.000000
0.214286,0.214286,0.384615,0.642857,1.000000
0.500000,0.714286,0.615385,0.928571,2.000000
0.642857,0.571429,0.384615,0.142857,3.000000
0.071429,0.142857,0.923077,0.285714,1.000000
0.500000,0.214286,0.538462,0.000000,3.000000
0.857143,0.714286,0.923077,0.500000,4.000000
0.000000,0.357143,0.538462,0.142857,1.000000
0.571429,0.357143,0.769231,0.142857,2.000000
0.214286,0.428571,0.153846,0.857143,1.000000
0.357143,0.928571,0.000000,0.785714,3.000000
0.857143,0.642857,0.769231,0.428571,3.000000
0.500000,0.714286,0.615385,0.928571,4.000000
0.357143,0.928571,0.000000,0.785714,2.000000
0.000000,0.714286,0.923077,0.500000,1.000000
0.500000,0.714286,0.615385,0.928571,2.000000
0.500000,0.857143,0.461538,0.285714,3.000000
0.357143,0.928571,0.000000,0.785714,2.000000
0.571429,0.857143,0.461538,0.071429,2.000000
0.000000,0.714286,0.923077,0.500000,1.000000
0.000000,0.357143,0.538462,0.142857,1.000000
0.714286,0.928571,0.384615,0.000000,3.000000
0.857143,0.285714,0.384615,0.928571,1.000000
0.571429,0.857143,0.461538,0.071429,3.000000
1.000000,0.785714,1.000000,1.000000,3.000000
0.357143,0.928571,0.000000,0.785714,3.000000
0.000000,0.714286,0.923077,0.500000,3.000000
0.642857,0.571429,0.384615,0.142857,2.000000
0.571429,0.428571,0.307692,0.357143,2.000000
0.928571,0.214286,0.461538,0.428571,2.000000
1.000000,0.285714,0.615385,1.000000,2.000000
0.071429,0.214286,0.769231,0.500000,1.000000
0.714286,0.142857,1.000000,0.285714,2.000000
0.500000,0.214286,0.538462,0.000000,1.000000
0.214286,0.428571,0.153846,0.857143,1.000000
0.571429,0.357143,0.769231,0.142857,2.000000
0.071429,0.642857,0.307692,0.071429,2.000000
0.357143,0.500000,0.230769,0.857143,1.000000
0.714286,0.928571,0.384615,0.000000,1.000000
0.785714,0.928571,0.769231,0.071429,3.000000
0.857143,0.285714,0.384615,0.928571,1.000000
0.571429,0.857143,0.461538,0.071429,2.000000
0.857143,0.642857,0.769231,0.428571,1.000000
0.714286,0.214286,0.461538,1.000000,1.000000
1.000000,0.285714,0.615385,1.000000,3.000000
0.714286,0.928571,0.384615,0.000000,2.000000
0.714286,0.142857,1.000000,0.285714,2.000000
0.642857,0.142857,0.538462,0.714286,2.000000
0.071429,0.214286,0.769231,0.500000,2.000000
0.571429,0.428571,0.307692,0.357143,2.000000
0.857143,0.285714,0.692308,1.000000,2.000000
0.500000,0.214286,0.538462,0.000000,1.000000
0.142857,0.071429,0.384615,0.071429,1.000000
0.214286,0.428571,0.153846,0.857143,1.000000
0.857143,0.571429,0.538462,0.428571,2.000000
0.142857,0.642857,0.538462,0.357143,2.000000
0.714286,0.214286,0.461538,1.000000,1.000000
0.714286,0.142857,1.000000,0.285714,2.000000
0.857143,0.642857,0.769231,0.428571,4.000000
0.500000,0.857143,0.461538,0.285714,2.000000
0.857143,0.642857,0.769231,0.428571,3.000000
0.071429,0.214286,0.769231,0.500000,2.000000
0.357143,0.928571,0.000000,0.785714,2.000000
0.000000,0.714286,0.923077,0.500000,3.000000
0.142857,1.000000,0.153846,0.642857,3.000000
0.000000,0.714286,0.923077,0.500000,3.000000
0.857143,0.571429,0.538462,0.428571,3.000000
1.000000,0.000000,0.461538,0.000000,1.000000
0.857143,0.285714,0.692308,1.000000,2.000000
0.357143,0.928571,0.000000,0.785714,1.000000
0.357143,0.500000,0.230769,0.857143,3.000000
0.142857,1.000000,0.153846,0.642857,3.000000
0.357143,0.928571,0.000000,0.785714,3.000000
0.142857,0.642857,0.538462,0.357143,1.000000
0.357143,0.500000,0.230769,0.857143,1.000000
0.357143,0.928571,0.000000,0.785714,2.000000
1.000000,0.785714,1.000000,1.000000,3.000000
0.357143,0.928571,0.000000,0.785714,2.000000
0.214286,0.142857,0.000000,1.000000,3.000000
0.142857,0.642857,0.538462,0.357143,1.000000
0.857143,0.285714,0.692308,1.000000,1.000000
0.928571,0.428571,0.384615,0.000000,1.000000
0.071429,0.142857,0.923077,0.428571,1.000000
0.928571,0.428571,0.384615,0.000000,1.000000
0.357143,0.928571,0.000000,0.785714,2.000000
0.214286,0.428571,0.153846,0.857143,2.000000
0.000000,0.357143,0.538462,0.142857,1.000000
0.857143,0.571429,0.538462,0.428571,2.000000
0.571429,0.357143,0.769231,0.142857,2.000000
0.571429,0.428571,0.307692,0.357143,1.000000
1.000000,0.142857,0.307692,0.071429,1.000000
0.214286,0.428571,0.153846,0.857143,1.000000
0.857143,0.642857,0.769231,0.428571,3.000000
0.500000,0.714286,0.615385,0.928571,2.000000
1.000000,0.142857,0.307692,0.071429,1.000000
0.214286,0.214286,0.384615,0.642857,1.000000
0.571429,0.428571,0.307692,0.357143,2.000000
0.642857,0.571429,0.384615,0.142857,3.000000
0.642857,0.571429,0.384615,0.142857,1.000000
0.071429,0.142857,0.923077,0.285714,3.000000
0.000000,0.357143,0.538462,0.142857,1.000000
0.071429,0.642857,0.307692,0.071429,1.000000
0.571429,0.857143,0.461538,0.071429,2.000000
0.928571,0.214286,0.461538,0.428571,1.000000
0.142857,0.071429,0.384615,0.071429,1.000000
0.071429,0.142857,0.923077,0.285714,2.000000
0.714286,0.928571,0.384615,0.000000,3.000000
0.071429,0.142857,0.923077,0.285714,1.000000
0.142857,0.500000,0.692308,0.142857,1.000000
0.714286,0.928571,0.384615,0.000000,4.000000
1.000000,0.785714,1.000000,1.000000,1.000000
0.857143,0.285714,0.692308,1.000000,4.000000
0.071429,0.142857,0.923077,0.285714,1.000000
0.357143,0.928571,0.000000,0.785714,1.000000
0.928571,0.428571,0.923077,0.142857,3.000000
0.071429,0.214286,0.769231,0.500000,3.000000
0.357143,0.928571,0.000000,0.785714,3.000000
0.357143,0.500000,0.230769,0.857143,1.000000
0.142857,1.000000,0.153846,0.642857,2.000000
0.642857,0.571429,0.384615,0.142857,2.000000
0.500000,0.214286,0.538462,0.000000,1.000000
1.000000,0.785714,1.000000,1.000000,4.000000
0.071429,0.142857,0.923077,0.285714,1.000000
0.642857,0.214286,0.769231,0.357143,1.000000
0.857143,0.642857,0.769231,0.428571,4.000000
0.142857,0.500000,0.692308,0.142857,2.000000
0.071429,0.642857,0.307692,0.071429,1.000000
0.928571,0.428571,0.923077,0.142857,2.000000
1.000000,0.000000,0.461538,0.000000,2.000000
0.857143,0.714286,0.923077,0.500000,3.000000
0.928571,0.642857,0.153846,0.571429,2.000000
0.714286,0.928571,0.384615,0.000000,3.000000
0.785714,0.928571,0.769231,0.071429,3.000000
0.000000,0.714286,0.923077,0.500000,1.000000
0.714286,0.500000,0.076923,0.428571,1.000000
0.928571,0.642857,0.153846,0.571429,3.000000
0.928571,0.642857,0.153846,0.571429,2.000000
0.714286,0.714286,0.461538,0.642857,3.000000
0.071429,0.142857,0.923077,0.285714,2.000000
0.642857,0.214286,0.769231,0.357143,1.000000
0.071429,0.642857,0.307692,0.071429,1.000000
0.214286,0.428571,0.153846,0.857143,2.000000
0.500000,0.857143,0.461538,0.285714,2.000000
0.142857,0.071429,0.384615,0.071429,1.000000
0.357143,0.928571,0.000000,0.785714,2.000000
0.500000,0.714286,0.615385,0.928571,2.000000
0.000000,0.357143,0.538462,0.142857,1.000000
0.571429,0.357143,0.769231,0.142857,1.000000
0.857143,0.285714,0.692308,1.000000,2.000000
0.857143,0.714286,0.923077,0.500000,2.000000
0.071429,0.142857,0.923077,0.428571,1.000000
0.714286,0.500000,0.076923,0.428571,2.000000
0.714286,0.714286,0.461538,0.642857,3.000000
0.857143,0.571429,0.538462,0.428571,3.000000
1.000000,0.142857,0.307692,0.071429,1.000000
0.142857,0.500000,0.692308,0.142857,2.000000
0.214286,0.428571,0.153846,0.857143,1.000000
0.928571,0.428571,0.923077,0.142857,1.000000
0.000000,0.714286,0.923077,0.500000,1.000000
0.642857,0.142857,0.538462,0.714286,1.000000
0.000000,0.714286,0.923077,0.500000,1.000000
1.000000,0.285714,0.615385,1.000000,2.000000
0.714286,0.214286,0.461538,1.000000,4.000000
0.500000,0.214286,0.538462,0.000000,1.000000
0.785714,0.928571,0.769231,0.071429,3.000000
1.000000,0.785714,1.000000,1.000000,4.000000
0.214286,0.214286,0.384615,0.642857,1.000000
0.142857,0.500000,0.692308,0.142857,2.000000
0.214286,0.428571,0.153846,0.857143,1.000000
0.142857,0.071429,0.384615,0.071429,1.000000
0.857143,0.571429,0.538462,0.428571,1.000000
0.928571,0.428571,0.384615,0.000000,3.000000
0.142857,1.000000,0.153846,0.642857,2.000000
0.142857,0.642857,0.538462,0.357143,2.000000
0.928571,0.642857,0.153846,0.571429,2.000000
0.571429,0.357143,0.769231,0.142857,2.000000
0.857143,0.714286,0.923077,0.500000,2.000000
0.714286,0.714286,0.461538,0.642857,2.000000
0.642857,0.214286,0.769231,0.357143,1.000000
0.928571,0.642857,0.153846,0.571429,3.000000
0.857143,0.571429,0.538462,0.428571,3.000000
0.857143,0.428571,0.307692,0.714286,1.000000
0.500000,0.857143,0.461538,0.285714,1.000000
0.857143,0.285714,0.384615,0.928571,1.000000
0.571429,0.428571,0.307692,0.357143,1.000000
0.714286,0.928571,0.384615,0.000000,3.000000
0.142857,1.000000,0.153846,0.642857,3.000000
0.642857,0.214286,0.769231,0.357143,2.000000
0.857143,0.714286,0.923077,0.500000,3.000000
0.642857,0.214286,0.769231,0.357143,2.000000
0.571429,0.857143,0.461538,0.071429,2.000000
0.142857,0.642857,0.538462,0.357143,2.000000
0.000000,0.714286,0.923077,0.500000,2.000000
0.642857,0.142857,0.538462,0.714286,2.000000
0.357143,0.500000,0.230769,0.857143,1.000000
0.928571,0.428571,0.923077,0.142857,2.000000
0.857143,0.714286,0.923077,0.500000,3.000000
0.714286,0.714286,0.461538,0.642857,2.000000
0.857143,0.428571,0.307692,0.714286,3.000000
0.714286,0.500000,0.076923,0.428571,1.000000
0.142857,0.500000,0.692308,0.142857,2.000000
0.000000,0.357143,0.538462,0.142857,1.000000
0.142857,0.500000,0.692308,0.142857,1.000000
0.214286,0.214286,0.384615,0.642857,1.000000
0.714286,0.714286,0.461538,0.642857,1.000000
0.714286,0.214286,0.461538,1.000000,2.000000
0.500000,0.714286,0.615385,0.928571,2.000000
0.642857,0.571429,0.384615,0.142857,2.000000
0.928571,0.642857,0.153846,0.571429,2.000000
0.857143,0.642857,0.769231,0.428571,3.000000
0.857143,0.642857,0.769231,0.428571,3.000000
1.000000,0.000000,0.461538,0.000000,1.000000
0.857143,0.285714,0.384615,0.928571,3.000000
0.714286,0.714286,0.461538,0.642857,3.000000
0.928571,0.428571,0.384615,0.000000,3.000000
0.857143,0.428571,0.307692,0.714286,2.000000
0.357143,0.928571,0.000000,0.785714,3.000000
0.714286,0.714286,0.461538,0.642857,2.000000
0.214286,0.428571,0.153846,0.857143,3.000000
0.142857,1.000000,0.153846,0.642857,1.000000
0.357143,0.928571,0.000000,0.785714,1.000000
0.071429,0.142857,0.923077,0.285714,1.000000
0.071429,0.214286,0.769231,0.500000,1.000000
0.571429,0.428571,0.307692,0.357143,1.000000
0.857143,0.571429,0.538462,0.428571,2.000000
0.857143,0.285714,0.384615,0.928571,2.000000
0.714286,0.500000,0.076923,0.428571,1.000000
0.714286,0.500000,0.076923,0.428571,3.000000
0.714286,0.214286,0.461538,1.000000,3.000000
0.571429,0.357143,0.769231,0.142857,1.000000
0.714286,0.714286,0.461538,0.642857,3.000000
0.928571,0.214286,0.461538,0.428571,3.000000
0.785714,0.928571,0.769231,0.071429,4.000000
0.571429,0.357143,0.769231,0.142857,3.000000
0.000000,0.714286,0.923077,0.500000,1.000000
0.928571,0.428571,0.923077,0.142857,1.000000
0.214286,0.428571,0.153846,0.857143,1.000000
0.642857,0.142857,0.538462,0.714286,2.000000
0.500000,0.857143,0.461538,0.285714,4.000000
0.714286,0.714286,0.461538,0.642857,2.000000
1.000000,0.142857,0.307692,0.071429,2.000000
0.214286,0.214286,0.384615,0.642857,1.000000
0.714286,0.142857,1.000000,0.285714,3.000000
0.500000,0.214286,0.538462,0.000000,1.000000
0.642857,0.571429,0.384615,0.142857,1.000000
0.642857,0.214286,0.769231,0.357143,2.000000
0.142857,0.500000,0.692308,0.142857,1.000000
0.928571,0.642857,0.153846,0.571429,3.000000
0.571429,0.857143,0.461538,0.071429,2.000000
1.000000,0.000000,0.461538,0.000000,3.000000
1.000000,0.285714,0.615385,1.000000,1.000000
0.928571,0.428571,0.923077,0.142857,3.000000
0.071429,0.142857,0.923077,0.285714,1.000000
0.928571,0.642857,0.153846,0.571429,2.000000
0.071429,0.642857,0.307692,0.071429,2.000000
0.357143,0.928571,0.000000,0.785714,2.000000
0.000000,0.357143,0.538462,0.142857,2.000000
0.500000,0.857143,0.461538,0.285714,3.000000
1.000000,0.785714,1.000000,1.000000,4.000000
0.571429,0.857143,0.461538,0.071429,3.000000
0.928571,0.214286,0.461538,0.428571,1.000000
0.214286,0.142857,0.000000,1.000000,1.000000
0.357143,0.500000,0.230769,0.857143,1.000000
0.642857,0.214286,0.769231,0.357143,1.000000
0.142857,1.000000,0.153846,0.642857,1.000000
0.357143,0.928571,0.000000,0.785714,2.000000
0.000000,0.714286,0.923077,0.500000,3.000000
0.714286,0.500000,0.076923,0.428571,2.000000
0.142857,0.500000,0.692308,0.142857,1.000000
0.714286,0.500000,0.076923,0.428571,1.000000
1.000000,0.000000,0.461538,0.000000,1.000000
0.500000,0.214286,0.538462,0.000000,1.000000
0.857143,0.714286,0.923077,0.500000,4.000000
0.928571,0.642857,0.153846,0.571429,2.000000
1.000000,0.000000,0.461538,0.000000,1.000000
0.071429,0.214286,0.769231,0.500000,1.000000
0.928571,0.428571,0.384615,0.000000,2.000000
0.142857,0.642857,0.538462,0.357143,1.000000
0.071429,0.142857,0.923077,0.428571,1.000000
0.500000,0.714286,0.615385,0.928571,4.000000
0.642857,0.142857,0.538462,0.714286,1.000000
0.714286,0.928571,0.384615,0.000000,2.000000
0.928571,0.428571,0.384615,0.000000,2.000000
0.500000,0.714286,0.615385,0.928571,1.000000
0.142857,0.642857,0.538462,0.357143,2.000000
0.214286,0.214286,0.384615,0.642857,3.000000
0.714286,0.500000,0.076923,0.428571,2.000000
0.857143,0.285714,0.692308,1.000000,2.000000
0.857143,0.642857,0.769231,0.428571,3.000000
0.928571,0.428571,0.923077,0.142857,3.000000
0.714286,0.214286,0.461538,1.000000,1.000000
0.142857,0.071429,0.384615,0.071429,1.000000
0.928571,0.642857,0.153846,0.571429,2.000000
0.071429,0.142857,0.923077,0.428571,2.000000
0.785714,0.928571,0.769231,0.071429,4.000000
0.714286,0.142857,1.000000,0.285714,1.000000
0.071429,0.142857,0.923077,0.285714,1.000000
0.857143,0.714286,0.923077,0.500000,3.000000
0.714286,0.928571,0.384615,0.000000,2.000000
0.142857,1.000000,0.153846,0.642857,1.000000
0.642857,0.571429,0.384615,0.142857,2.000000
0.500000,0.214286,0.538462,0.000000,1.000000
0.500000,0.714286,0.615385,0.928571,3.000000
0.142857,0.071429,0.384615,0.071429,2.000000
1.000000,0.000000,0.461538,0.000000,3.000000
0.642857,0.214286,0.769231,0.357143,2.000000
0.714286,0.214286,0.461538,1.000000,3.000000
0.357143,0.500000,0.230769,0.857143,2.000000
0.714286,0.714286,0.461538,0.642857,3.000000
0.071429,0.214286,0.769231,0.500000,1.000000
1.000000,0.285714,0.615385,1.000000,2.000000
0.142857,0.071429,0.384615,0.071429,1.000000
0.500000,0.214286,0.538462,0.000000,1.000000
0.714286,0.142857,1.000000,0.285714,2.000000
0.857143,0.428571,0.307692,0.714286,2.000000
0.214286,0.214286,0.384615,0.642857,3.000000
1.000000,0.285714,0.615385,1.000000,3.000000
0.214286,0.428571,0.153846,0.857143,1.000000
0.714286,0.714286,0.461538,0.642857,2.000000
0.214286,0.428571,0.153846,0.857143,1.000000
0.928571,0.214286,0.461538,0.428571,1.000000
0.071429,0.642857,0.307692,0.071429,3.000000
0.714286,0.714286,0.461538,0.642857,2.000000
0.928571,0.428571,0.923077,0.142857,2.000000
0.500000,0.214286,0.538462,0.000000,2.000000
0.214286,0.142857,0.000000,1.000000,1.000000
0.142857,1.000000,0.153846,0.642857,2.000000
0.142857,1.000000,0.153846,0.642857,1.000000
0.857143,0.285714,0.692308,1.000000,2.000000
0.214286,0.428571,0.153846,0.857143,1.000000
0.714286,0.928571,0.384615,0.000000,3.000000
0.857143,0.642857,0.769231,0.428571,3.000000
1.000000,0.142857,0.307692,0.071429,1.000000
0.071429,0.214286,0.769231,0.500000,1.000000
0.714286,0.928571,0.384615,0.000000,3.000000
0.714286,0.142857,1.000000,0.285714,3.000000
0.000000,0.714286,0.923077,0.500000,2.000000
1.000000,0.285714,0.615385,1.000000,3.000000
0.714286,0.928571,0.384615,0.000000,3.000000
0.142857,0.500000,0.692308,0.142857,3.000000
0.214286,0.142857,0.000000,1.000000,3.000000
0.928571,0.214286,0.461538,0.428571,1.000000
0.571429,0.428571,0.307692,0.357143,1.000000
0.500000,0.214286,0.538462,0.000000,1.000000
0.857143,0.428571,0.307692,0.714286,1.000000
0.642857,0.214286,0.769231,0.357143,1.000000
0.214286,0.142857,0.000000,1.000000,1.000000
1.000000,0.285714,0.615385,1.000000,3.000000
0.928571,0.214286,0.461538,0.428571,2.000000
0.571429,0.357143,0.769231,0.142857,1.000000
1.000000,0.142857,0.307692,0.071429,1.000000
0.857143,0.285714,0.692308,1.000000,2.000000
0.857143,0.428571,0.307692,0.714286,1.000000
0.928571,0.428571,0.384615,0.000000,2.000000
0.857143,0.714286,0.923077,0.500000,3.000000
0.500000,0.214286,0.538462,0.000000,1.000000
0.928571,0.214286,0.461538,0.428571,2.000000
0.857143,0.285714,0.384615,0.928571,3.000000
0.857143,0.285714,0.692308,1.000000,2.000000
0.642857,0.142857,0.538462,0.714286,2.000000
0.928571,0.428571,0.923077,0.142857,1.000000
0.142857,1.000000,0.153846,0.642857,2.000000
0.928571,0.428571,0.384615,0.000000,2.000000
1.000000,0.785714,1.000000,1.000000,4.000000
0.928571,0.642857,0.153846,0.571429,3.000000
0.214286,0.428571,0.153846,0.857143,2.000000
0.214286,0.142857,0.000000,1.000000,1.000000
1.000000,0.785714,1.000000,1.000000,3.000000
0.571429,0.357143,0.769231,0.142857,2.000000
0.571429,0.357143,0.769231,0.142857,1.000000
0.071429,0.214286,0.769231,0.500000,1.000000
0.857143,0.285714,0.384615,0.928571,1.000000
0.571429,0.857143,0.461538,0.071429,2.000000
0.071429,0.142857,0.923077,0.285714,1.000000
0.214286,0.428571,0.153846,0.857143,1.000000
0.142857,0.071429,0.384615,0.071429,1.000000
0.785714,0.928571,0.769231,0.071429,4.000000
0.071429,0.142857,0.923077,0.285714,1.000000
0.857143,0.285714,0.384615,0.928571,2.000000
0.928571,0.214286,0.461538,0.428571,2.000000
0.714286,0.928571,0.384615,0.000000,2.000000
0.357143,0.500000,0.230769,0.857143,1.000000
0.214286,0.428571,0.153846,0.857143,1.000000
0.000000,0.714286,0.923077,0.500000,2.000000
0.571429,0.428571,0.307692,0.357143,2.000000
0.071429,0.214286,0.769231,0.500000,1.000000
0.857143,0.285714,0.384615,0.928571,2.000000
1.000000,0.142857,0.307692,0.071429,3.000000
0.071429,0.642857,0.307692,0.071429,2.000000
0.071429,0.142857,0.923077,0.285714,1.000000
0.857143,0.642857,0.769231,0.428571,3.000000
0.857143,0.285714,0.384615,0.928571,3.000000
0.142857,0.642857,0.538462,0.357143,1.000000
0.857143,0.285714,0.384615,0.928571,2.000000
0.714286,0.500000,0.076923,0.428571,1.000000
0.071429,0.642857,0.307692,0.071429,1.000000
0.642857,0.142857,0.538462,0.714286,3.000000
0.571429,0.357143,0.769231,0.142857,1.000000
0.500000,0.214286,0.538462,0.000000,1.000000
0.642857,0.142857,0.538462,0.714286,2.000000
0.928571,0.642857,0.153846,0.571429,3.000000
0.642857,0.571429,0.384615,0.142857,2.000000
0.071429,0.642857,0.307692,0.071429,1.000000
0.500000,0.857143,0.461538,0.285714,3.000000
0.142857,1.000000,0.153846,0.642857,1.000000
0.785714,0.928571,0.769231,0.071429,4.000000
0.500000,0.857143,0.461538,0.285714,3.000000
0.857143,0.642857,0.769231,0.428571,3.000000
1.000000,0.000000,0.461538,0.000000,1.000000
0.500000,0.857143,0.461538,0.285714,2.000000
0.071429,0.142857,0.923077,0.285714,1.000000
0.714286,0.500000,0.076923,0.428571,1.000000
0.928571,0.428571,0.384615,0.000000,1.000000
0.500000,0.714286,0.615385,0.928571,1.000000
0.142857,1.000000,0.153846,0.642857,1.000000
0.928571,0.428571,0.923077,0.142857,1.000000
0.642857,0.214286,0.769231,0.357143,1.000000
0.642857,0.142857,0.538462,0.714286,2.000000
0.000000,0.714286,0.923077,0.500000,2.000000
0.857143,0.285714,0.692308,1.000000,2.000000
0.857143,0.571429,0.538462,0.428571,2.000000
0.642857,0.214286,0.769231,0.357143,2.000000
1.000000,0.785714,1.000000,1.000000,4.000000
0.500000,0.714286,0.615385,0.928571,3.000000
0.642857,0.571429,0.384615,0.142857,2.000000
0.500000,0.714286,0.615385,0.928571,1.000000
0.214286,0.428571,0.153846,0.857143,2.000000
0.214286,0.214286,0.384615,0.642857,1.000000
1.000000,0.785714,1.000000,1.000000,4.000000
0.928571,0.428571,0.923077,0.142857,1.000000
0.714286,0.714286,0.461538,0.642857,1.000000
0.000000,0.357143,0.538462,0.142857,1.000000
0.928571,0.428571,0.384615,0.000000,1.000000
0.642857,0.571429,0.384615,0.142857,3.000000
0.142857,1.000000,0.153846,0.642857,4.000000
0.714286,0.500000,0.076923,0.428571,1.000000
0.857143,0.285714,0.384615,0.928571,2.000000
0.714286,0.714286,0.461538,0.642857,2.000000
0.071429,0.142857,0.923077,0.428571,3.000000
0.928571,0.428571,0.384615,0.000000,1.000000
0.857143,0.285714,0.384615,0.928571,3.000000
0.714286,0.714286,0.461538,0.642857,2.000000
0.571429,0.857143,0.461538,0.071429,1.000000
0.571429,0.857143,0.461538,0.071429,2.000000
0.142857,0.071429,0.384615,0.071429,1.000000
0.071429,0.214286,0.769231,0.500000,3.000000
0.928571,0.642857,0.153846,0.571429,2.000000
0.142857,0.071429,0.384615,0.071429,1.000000
0.642857,0.142857,0.538462,0.714286,2.000000
0.857143,0.714286,0.923077,0.500000,2.000000
0.357143,0.928571,0.000000,0.785714,2.000000
0.142857,0.071429,0.384615,0.071429,1.000000
0.714286,0.214286,0.461538,1.000000,2.000000
1.000000,0.142857,0.307692,0.071429,3.000000
0.500000,0.214286,0.538462,0.000000,2.000000
0.642857,0.142857,0.538462,0.714286,2.000000
0.142857,1.000000,0.153846,0.642857,3.000000
0.714286,0.500000,0.076923,0.428571,2.000000
